repo_name,commit,message,Is_Core_Bug,Is_Corrective,Justification,Certain,Comment,Sampling
nwjs/chromium.src,91d73d51c296c11a1f7367daad7e2c01d2a398ab,"variations uses osname chromeos, not cros.

Bug=chromium:871600

Cq-Include-Trybots: master.tryserver.chromium.perf:obbs_fyi
Change-Id: I09f909050620f8d2e2e9a1fdedbe2c7091732128
Reviewed-on: https://chromium-review.googlesource.com/1173138
Reviewed-by: Michael Giuffrida <a83f6c100600872998dedb9152aa2694a4f1dc4f@chromium.org>
Reviewed-by: Ned Nguyen <8e49e083cfcfb68517585b2e78d68c2fd2b70562@google.com>
Commit-Queue: Achuith Bhandarkar <885eb1ed0dfe5e52160a872becbca30c7fb85e73@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#582865}",,,,,,12_may_2021_mp_not_corrective_commits
sosreport/sos,aee752eb016e70ed165c05224d5722b0db07dfb5,"[Plugin] Apply cmd predicates to add_cmd_output

If no predicate was passed to add_cmd_output() calls, then a predicate
set by set_cmd_predicate() was not being applied to those calls, thus
leading to a 'None' predicate being evaluated and potentially causing an
exception in plugins such as docker where the bulk of command collection
is gated by the service running.

Now if no predicate is handed to add_cmd_output(), and a cmd_predicate
has been set, then the cmd_predicate is applied before being handed off
to the _add_cmd_output() helper.

Fixes: #1756

Signed-off-by: Jake Hunsaker <b2ac8cf9f8a973dfbff2517293a94dd844c0b699@redhat.com>
Signed-off-by: Pavel Moravec <6c8810c9a0b96a1372086d9a6642715e18c15528@redhat.com>
",,,,,,12_may_2021_mp_not_corrective_commits
servo/servo,345238a35268b515c90fc076a7fa3d422a734dc8,"Auto merge of #26927 - asajeffrey:webxr-layer-management, r=Manishearth

Support for webxr layer management

<!-- Please describe your changes on the following line: -->

This adds layer management to servo's webxr implementation, and removes all the special-cased code for openxr surface creation and opaque framebuffers.

---
<!-- Thank you for contributing to Servo! Please replace each `[ ]` by `[X]` when the step is complete, and replace `___` with appropriate data: -->
- [x] `./mach build -d` does not report any errors
- [x] `./mach test-tidy` does not report any errors
- [x] These changes do not require tests because it's all back-end plumbing

<!-- Also, please make sure that ""Allow edits from maintainers"" checkbox is checked, so that we can help you if you get stuck somewhere along the way.-->

<!-- Pull requests that do not address these steps are welcome, but they will require additional verification as part of the review process. -->
",,,,,,12_may_2021_mp_not_corrective_commits
tim-janik/beast,31b489e14de08dc13f064e671c93291dbee58a03,"Fixes: printWarning/printError should never be called with a ""\n"", as this

Wed Sep 15 21:37:17 2004  Stefan Westerfeld  <stefan@space.twc.de>

	* sfidl-parser.cc: Fixes: printWarning/printError should never be
	called with a ""\n"", as this is added implicitely. When a warning is
	printed, the output now says so (""warning: ..."").

svn path=/trunk/; revision=2542
",,,,,,12_may_2021_mp_not_corrective_commits
palantir/gradle-baseline,89bca6fa08a1616b7505cb61624f4520c55aef95,"Assertj simplify assertions involving booleans (#1033)

Some assertions involving booleans are simplified using refaster to produce better error messages.
",,,,,,12_may_2021_mp_not_corrective_commits
nickmckay/LiPD-utilities,96f247a3b11bbf43504b9ca93c30b64c73a397ff,"#46 Changed Bulk DOI process

- Updater now runs from memory and stores back into memory. No reading or writing files from disk.
- Shows status info about what files and DOIs were successful, weren't found, or had an error.
- During readLipd(), moves DOI from old BibJson location to the root of the pub entry under ""doi""
",,,,,,12_may_2021_mp_not_corrective_commits
TimothyGu/libilbc,59e41405d1010ade34bb01122f15ad627052e51c,"Add a fixed-point profile to the APM unit test.

It uses fixed-point NS, AECM and adaptive digital AGC. It's selected by enabling ""prefer_fixed_point"" in common.gypi.
Review URL: http://webrtc-codereview.appspot.com/88009

git-svn-id: 917f5d3ca488f358c4d40eaec14422cf392ccec9@266 4adac7df-926f-26a2-2b94-8c16560cd09d
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,2219c9ee922d9a0548b44fb82342166d9d9fdbc9,"drm/nouveau/dmem: remove set but not used variable 'drm'

Fixes gcc '-Wunused-but-set-variable' warning:

drivers/gpu/drm/nouveau/nouveau_dmem.c: In function 'nouveau_dmem_free':
drivers/gpu/drm/nouveau/nouveau_dmem.c:103:22: warning:
 variable 'drm' set but not used [-Wunused-but-set-variable]
  struct nouveau_drm *drm;
                      ^

Signed-off-by: YueHaibing <87ef4e6170d5e1d30adb7567acad1fcb98f93b6e@huawei.com>
Signed-off-by: Ben Skeggs <d9f27fb07c1e9f131223ad827fa5179f3846c30b@redhat.com>
",,,,,,12_may_2021_mp_not_corrective_commits
CTSRD-CHERI/u-boot,9fdee7d7306b9747bdb0ce43e53424cfdc86b8c0,"common/board_f: fix gcc warning on MIPS64

This fixes following warning when compiled with MIPS64

common/board_f.c: In function 'display_text_info':
common/board_f.c:150:2: warning: format '%X' expects argument i
  of type 'unsigned int', but argument 2 has type 'long unsigned int' [-Wformat=]
  debug(""U-Boot code: %08X -> %08lX  BSS: -> %08lX\n"",

Signed-off-by: Daniel Schwierzeck <3cf560e45ce26493f30d612eabbc04221340fe03@gmail.com>
Acked-by: Simon Glass <c00b0378376498bd9cd974c388df8854c0131d27@chromium.org>
",,,,,,12_may_2021_mp_not_corrective_commits
GoldenCheetah/GoldenCheetah,ded112b73c9cd0a52318f399e261421b7cebb2d3,"fix docs in serial device selection regex

The docs do not reflect the regex for some devices with a prefix of `cu.`. This commit changes the doc and not the regex
",,,,,,12_may_2021_mp_not_corrective_commits
colinsc/koha,8d9b93b7bc5e1928906710403dabee78f569b0d4,"Bug 23893: (QA follow-up) Explicit date format

This patch makes the input date format explicit. It also adds a missing
POD.

Signed-off-by: Tomas Cohen Arazi <63ac9f6777fb741d62c33cd73a438a8ce82c7d4a@theke.io>
Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
Signed-off-by: Martin Renvoize <e328553c8782de72a55cb4ac905938926e626fa1@ptfs-europe.com>
",,,,,,12_may_2021_mp_not_corrective_commits
wikimedia/mediawiki-extensions-CentralAuth,4ba095d8d30518bd733af93dc6326157bc159843,"(bug 31320) CentralAuth uses http URLs for autologin images when logging in over https.

Renamed WikiReference::getUrl() to getCanonicalUrl() (but kept the old name as a back compat alias), and added getFullUrl() which returns a URL built using $wgServer rather than $wgCanonicalServer, which means it'll be protocol-relative if the wiki is configured for that.
",,,,,,12_may_2021_mp_not_corrective_commits
kochie/me.kochie.io,7f6eae446fb94d02bc1d6fe7a10ca90696625da3,"[Security] Bump lodash from 4.17.15 to 4.17.19 (#116)

Bumps [lodash](https://github.com/lodash/lodash) from 4.17.15 to 4.17.19. **This update includes a security fix.**
- [Release notes](https://github.com/lodash/lodash/releases)
- [Commits](https://github.com/lodash/lodash/compare/4.17.15...4.17.19)

Signed-off-by: dependabot-preview[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>

Co-authored-by: dependabot-preview[bot] <6a4c1c4838f800d1998274cd5234e1f65c55e90c@users.noreply.github.com>",,,,,,12_may_2021_mp_not_corrective_commits
poteto/hiring-without-whiteboards,885831c268246b4a60c3f8b0fcbaa759b429322d,"Merge #867

867: update broken link and adding description r=poteto a=Tamir198

Fixing broken link for ""outbrain"" company and In addition, changing the city name from NYC to ""Netanya"" because Netanya is in Israel and NYC  is not.

<!--
Thank you for contributing!

Pull requests that do not adhere to the format will be rejected. Please ensure
you complete the following checkboxes.

Please also:

- Add one company at a time.
- Insert in alphabetical order
- Do not sort other listings
-->

## Add/Update/Remove <CompanyName>

- [x] I have read the [contributing guidelines](https://github.com/poteto/hiring-without-whiteboards/blob/master/CONTRIBUTING.md)
- [x] I agree to the [Code of Conduct](https://github.com/poteto/hiring-without-whiteboards/blob/master/CODE_OF_CONDUCT.md)
- [x] I have followed the [format](https://github.com/poteto/hiring-without-whiteboards/blob/master/CONTRIBUTING.md#format) prescribed in the contributing guidelines
- [x] (OPTIONAL) In your pull request message, add additional context on the interview process if necessary

<!--
Please give additional context about the interview process if necessary.
-->


Co-authored-by: Tamir Abutbul <a479c273dcc41a5cb3149fffc1660069c43b8197@gmail.com>
",,,,,,12_may_2021_mp_not_corrective_commits
gpg/gpg4win,35cd5c995b926e7923378783bf0b66b71b8b9b80,"2008-10-21  Marcus Brinkmann  <marcus@g10code.com>

	* manual/gpg4win-compendium-de.tex (Automatische
	Installation von Gpg4win): Fix ini settings.
	* README.de.txt, README.en.txt: Likewise.

",,,,,,12_may_2021_mp_not_corrective_commits
koreader/koreader,8d281647ae9d50fc5acd8640bc5684b0eca18443,"Unify battery meters look'n feel (#5537)

* Unify battery meters look'n feel

Switch to proper (vertical) battery icons (one per 10% steps).

Fix #5535

* Bump fonts (https://github.com/koreader/koreader-fonts/pull/7)

Because we need the new symbols from nerdfonts ;).
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,e5905c8352805373784b9df045de6f2864ab62ce,"net: Fix some __vlan_hwaccel_put_tag() callers.

Several call sites were missed when the protocol argument was added to
__vlan_hwaccel_put_tag() in commit
86a9bad3ab6b6f858fd4443b48738cabbb6d094c (""net: vlan: add protocol
argument to packet tagging functions"").

Reported-by: Stephen Rothwell <4bf0fb350827ce8d86875e76c923a478597c3cef@canb.auug.org.au>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,12_may_2021_mp_not_corrective_commits
cakephp/cakephp,228863ff0a6f0d6314a5dc0ed4a185a29c409f19,"Fix forms with 24hr datetime inputs being blackholed.

Omit the meridian picker from the secured fields if the form has a 24
hour format hour picker.

Refs #5105
",,,,,,12_may_2021_mp_not_corrective_commits
Autodesk/hig,a2eede2b038f7b8de4ab16c53c4e1d46206ef332,"chore(release): 2.0.0 [skip ci]

# [@hig/profile-flyout-v2.0.0](https://github.com/Autodesk/hig/compare/@hig/profile-flyout@1.0.1...@hig/profile-flyout@2.0.0) (2019-01-23)

### Bug Fixes

* **package:** update [@hig](https://github.com/hig)/flyout to version 1.0.0 ([12326f0](https://github.com/Autodesk/hig/commit/12326f0))

### Features

* make profile themeable ([4bf3975](https://github.com/Autodesk/hig/commit/4bf3975))

### BREAKING CHANGES

* CSS classnames have been removed
Stylesheet does not need to be imported
@hig/typography is used for the Profile Name and Profile Email
",,,,,,12_may_2021_mp_not_corrective_commits
couchbase/couchbase-cli,35ae470623486f50fa15e52c0a8a780ed8ade058,"Merge remote-tracking branch 'couchbase/alice' into HEAD

* couchbase/alice:
  MB-30675 Update service list
  MB-30662 Typo stoare to storage
  MB-31020 Fix setting-security synopsis.
  MB-30676 Search and replace readd with recovery
  MB-30770 Fix example of --failover-data-disk-period
  MB-30856 Fix example with –customer option
  MB-30652: Allow Java Home to be Empty String

Change-Id: I296505f3c1d42070aa733f7a3ef4dfd8c01e0715
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,13bd691421bc191a402d2e0d3da5f248d170a632,"mm: mark async iocb read as NOWAIT once some data has been copied

Once we've copied some data for an iocb that is marked with IOCB_WAITQ,
we should no longer attempt to async lock a new page. Instead make sure
we return the copied amount, and let the caller retry, instead of
returning -EIOCBQUEUED for a new page.

This should only be possible with read-ahead disabled on the below
device, and multiple threads racing on the same file. Haven't been able
to reproduce on anything else.

Cc: 4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@vger.kernel.org # v5.9
Fixes: 1a0a7853b901 (""mm: support async buffered reads in generic_file_buffered_read()"")
Reported-by: Kent Overstreet <b05121bc1076dfe178a210973695cebd90cde508@gmail.com>
Signed-off-by: Jens Axboe <cd8c6775e60d6f67a6984377324e5290df3d5358@kernel.dk>
",,,,,,12_may_2021_mp_not_corrective_commits
deater/linux_logo,2c7584fde532babf80cd1d711785147a587985a4,"27 January 2007
+ Realized I had forgotten to add the swedish translation to the makefile.
  Fixed.
+ Updated slackware logo from Gabor Bak <baboka _at_ slackware.hu>

SYSINFO

27 January 2007
+ Patch from  Kolbjørn Barmen"" <kolbjorn.barmen _at_ uninett.no> to improve
  the Makefile for detecting ARM and x86 properly
+ Re-write the iomem memory detection.  It seems to work better on
  all machines I tested it on...
",,,,,,12_may_2021_mp_not_corrective_commits
istio/istio,e52148bfcbe0caed864aeeb3f0c937c2ca28866f,"print INFO log for Istio CA (#2047)

Automatic merge from submit-queue.

print INFO log for Istio CA

**What this PR does / why we need it**:
Since Istio CA codebase does not use V-logging yet, all `glog.Info` messages are silently swallowed by glog because by default, only debug or above level logs are printed. This makes it very difficult to debug CA issues. So I changed the default log threshold to INFO.

**Which issue this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close that issue when PR gets merged)*: fixes #

**Special notes for your reviewer**:

**Release note**:

```release-note
NONE
```",,,,,,12_may_2021_mp_not_corrective_commits
tuxbox-neutrino/gui-neutrino,87c0c55b85bb54288f0f03e73def08602208704a,"icons: fix start and shutdown picture

No idea what the exact problem was. The old ones were directly
exported from GIMP 2.8.10. Now converted with ImageMagick 6.8.8-1
""convert"" with no other options and they seem to be fine.
",,,,,,12_may_2021_mp_not_corrective_commits
skidding/react-cosmos,271e14d2edf3090d4ec7d0623f9a57b3f541fda3,"LocalStorage proxy (#438)

* Add localStorage docs

* Add localStorage proxy #437

* Update fixture state when localStorage mock store changes

* Improve docs #437

* Add localStorage proxy example #437

* Update fixture state on localStorage.clear() #437

* Fix typo #437
",,,,,,12_may_2021_mp_not_corrective_commits
havoc-io/mutagen,5054f64ed85054729be80d12929c1c0da7654266,"Cleaned up safety check implementations.

This commit cleans up the root deletion and root type change safety
check implementations. It also extends the root emptying safety check to
all synchronization modes for consistency. This shouldn't cause problems
for one-way modes since it should have an almost zero false-positive
rate.

Signed-off-by: Jacob Howard <f862f167b85d41b225785c70d70808bc7337c1fe@havoc.io>
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,4d0c1c158a4086700282528acaecc129a93446dc,"Fix gcc warning in chrome os compile.

TBR=jungshik

Review URL: http://codereview.chromium.org/242001

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@27167 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,12_may_2021_mp_not_corrective_commits
AndroidX/androidx,405d1442213c2ce1574225409b44a18754e56a98,"Initial port of BenchmarkState to androidx - DO NOT MERGE

Bug: 72877822
Test: ./gradlew benchmark:cC

Added minimal tests, no renaming at this point.

Change-Id: I509dd6e0d9104dc290bb3ee9bed1a78b36d0c8a1
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,a3d822b8e3df89a116ce86df6200da9004438518,"Staging: media: omap24xx: Fix else is not useful warning

This fixes the following checkpatch.pl warning:
WARNING: else is not generally useful after a break or return

Signed-off-by: Mahati Chamarthy <5195474119ec6eade25d3899b63bca1f64078cd1@gmail.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",,,,,,12_may_2021_mp_not_corrective_commits
chromium/chromium,882a57fe89d25260d5f25d5c28b36082134b0829,"Fix comment in MediaStreamManager::FinalizeGenerateStream

Change-Id: I8c30b541360493298675bad413c3e999220f3a77
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/2209212
Auto-Submit: François Beaufort <d46131b785c18589d75c23b23c31a0369522c6f9@gmail.com>
Commit-Queue: Guido Urdaneta <b320b46c13883733ef16ffb1e2d57504fa255ae4@chromium.org>
Reviewed-by: Guido Urdaneta <b320b46c13883733ef16ffb1e2d57504fa255ae4@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#770961}
",,,,,,12_may_2021_mp_not_corrective_commits
